Item ID,X,Y,Z
BP_BerryBush424_266,138230.125,57049.6015625,11313.78515625
BP_BerryBush425_267,142590.875,55862.76171875,11658.25
BP_BerryBush426_268,143308.375,60259.33203125,10949.1357421875
BP_BerryBush427_269,142967.234375,63923.7734375,11356.943359375
BP_BerryBush428_270,141426.453125,67223.765625,9821.3994140625
BP_BerryBush429_271,135862.140625,66653.625,10551.0390625
BP_BerryBush42_4017,-63579.0,-63516.0,16542.0
BP_BerryBush430_272,132753.140625,64515.09765625,9685.529296875
BP_BerryBush431_273,132234.609375,61541.671875,9611.7138671875
BP_BerryBush432_274,131976.640625,57867.67578125,9666.181640625
BP_BerryBush433_275,135040.0625,48538.96875,10509.8447265625
BP_BerryBush434_276,136653.4375,47027.68359375,9554.8466796875
BP_BerryBush435,-59761.19921875,-132307.53125,6975.8251953125
BP_BerryBush436_277,141463.765625,48705.96875,11049.978515625
BP_BerryBush437_278,132391.171875,43246.28125,10405.8798828125
BP_BerryBush438_279,129864.3984375,47275.53125,10321.3408203125
BP_BerryBush439_280,129516.09375,50034.2109375,10669.81640625
BP_BerryBush43_4108,-71210.0,-73863.0,13246.0
BP_BerryBush440_281,127385.8984375,47628.0546875,10306.88671875
BP_BerryBush441_282,128477.0546875,51092.0625,9881.83984375
BP_BerryBush442_283,124508.046875,52171.0546875,10024.7001953125
BP_BerryBush443_284,118607.3125,55707.9375,10224.763671875
BP_BerryBush444_285,116363.234375,53722.7265625,10015.7158203125
BP_BerryBush445_286,109177.265625,49881.140625,9982.4541015625
BP_BerryBush446_287,109085.0859375,54994.8359375,10076.5068359375
BP_BerryBush447_288,101149.4453125,51691.17578125,10692.98046875
BP_BerryBush448_289,99090.875,55512.80078125,10161.6943359375
BP_BerryBush449_290,111735.8046875,56646.69140625,10301.2138671875
BP_BerryBush44_4303,-67226.0,-67889.0,13220.029296875
BP_BerryBush450_291,113249.2890625,56761.94140625,10207.5185546875
BP_BerryBush451_292,116881.3828125,58716.796875,10482.400390625
BP_BerryBush452_293,121960.6953125,53024.1953125,10198.5771484375
BP_BerryBush453_294,138377.484375,50743.03515625,10370.408203125
BP_BerryBush454_295,136925.265625,47977.5390625,10261.2275390625
BP_BerryBush455_296,128303.90625,45703.5546875,10784.4794921875
BP_BerryBush456_297,123039.5625,48496.97265625,10025.546875
BP_BerryBush457_298,123940.78125,41958.67578125,10321.38671875
BP_BerryBush458_299,127116.8046875,42268.73828125,10797.056640625
BP_BerryBush459_300,130059.78125,44354.88671875,11115.6875
BP_BerryBush45_4548,-53388.0,-62024.0,17946.0
BP_BerryBush460_301,118843.796875,44578.484375,10239.0693359375
BP_BerryBush461_302,113038.578125,45836.69921875,10241.6689453125
BP_BerryBush462_303,110589.890625,42988.578125,10278.396484375
BP_BerryBush463_304,127460.515625,32052.953125,10502.529296875
BP_BerryBush464_305,125043.15625,31439.609375,10445.2470703125
BP_BerryBush465_306,122136.8125,29803.091796875,9849.65625
BP_BerryBush466_307,132903.578125,32534.705078125,12366.4482421875
BP_BerryBush467_308,134128.921875,34009.59765625,13389.908203125
BP_BerryBush468_309,135729.921875,42688.94921875,14815.2841796875
BP_BerryBush469_310,142123.1875,39573.91015625,16688.86328125
BP_BerryBush46_4677,-52482.0,-20357.0,19771.0
BP_BerryBush470_311,150603.5625,38364.08984375,16815.51953125
BP_BerryBush471_312,133744.125,25922.412109375,15700.802734375
BP_BerryBush472_313,129579.1484375,25569.9453125,15591.4609375
BP_BerryBush473_314,132444.234375,20890.912109375,15886.5166015625
BP_BerryBush474_315,130182.21875,17677.765625,15891.5166015625
BP_BerryBush475_316,126729.0,13324.7509765625,16427.650390625
BP_BerryBush476_317,133726.453125,19272.443359375,15820.642578125
BP_BerryBush477_318,136873.625,21061.078125,15470.4921875
BP_BerryBush478_319,132509.578125,9461.7373046875,15613.5849609375
BP_BerryBush479_320,130082.125,6467.62548828125,14775.5732421875
BP_BerryBush47_4870,-50821.0,-27413.0,17916.0
BP_BerryBush480_321,129317.3359375,6355.345703125,15031.7470703125
BP_BerryBush481_322,132318.78125,4475.26513671875,15159.2900390625
BP_BerryBush482_323,134918.203125,5653.9052734375,15231.865234375
BP_BerryBush483_324,138853.390625,789.3674926757812,16424.859375
BP_BerryBush484_325,140620.453125,31.517913818359375,16278.20703125
BP_BerryBush485_326,142807.09375,-2083.427734375,16438.33203125
BP_BerryBush486_327,139802.046875,-3175.75927734375,16299.123046875
BP_BerryBush487_328,142038.875,-5769.1015625,16438.09375
BP_BerryBush488_329,139919.765625,-8549.2734375,16307.09765625
BP_BerryBush489_330,148782.96875,-8428.5537109375,16317.5
BP_BerryBush48_4985,-40800.0,-24895.0,19139.0
BP_BerryBush490_331,150203.765625,-10593.65234375,16300.115234375
BP_BerryBush491_332,155438.46875,-16566.302734375,15657.3466796875
BP_BerryBush492_333,157386.640625,-18999.388671875,14505.103515625
BP_BerryBush493_334,153108.84375,-17705.625,15730.3212890625
BP_BerryBush494_335,151553.8125,-21452.890625,15549.9482421875
BP_BerryBush495_336,150278.703125,-23282.345703125,15594.8994140625
BP_BerryBush496_337,153382.671875,-29963.28125,16648.228515625
BP_BerryBush497_338,158286.703125,-18752.916015625,14551.8408203125
BP_BerryBush498_339,154889.578125,-12519.6240234375,16138.310546875
BP_BerryBush499_340,152214.359375,-11729.796875,16370.5234375
BP_BerryBush49_5122,-33110.0,-37189.0,19131.0
BP_BerryBush4_1159,-142310.0,74029.0,9145.0
BP_BerryBush500_341,155224.921875,-9803.9453125,16254.05078125
BP_BerryBush501_342,153614.484375,-7288.30517578125,15873.611328125
BP_BerryBush502_343,148924.828125,-4967.3154296875,15898.865234375
BP_BerryBush503_344,144715.640625,-6544.20458984375,16379.091796875
BP_BerryBush504_345,142763.5625,-11312.8291015625,16273.5947265625
BP_BerryBush505_346,150073.328125,2780.435302734375,15422.3408203125
BP_BerryBush506_347,150227.296875,9934.1357421875,15596.8125
BP_BerryBush507_348,155877.765625,12525.8154296875,15562.1259765625
BP_BerryBush508_349,159602.0,13011.240234375,16129.95703125
BP_BerryBush509_350,163768.75,10037.0498046875,15899.9296875
BP_BerryBush50_5205,-36847.0,-39482.0,17717.0
BP_BerryBush510_351,175361.96875,18393.755859375,11899.9462890625
BP_BerryBush511_352,180249.5,22385.400390625,9673.1435546875
BP_BerryBush512_353,173467.203125,23585.083984375,10692.49609375
BP_BerryBush513_354,169699.921875,19283.9609375,10949.1201171875
BP_BerryBush514_355,171836.125,14463.46484375,11868.6728515625
BP_BerryBush515_356,172378.8125,10766.8779296875,12977.9833984375
BP_BerryBush516_357,176846.078125,14854.841796875,12464.912109375
BP_BerryBush517_358,178513.21875,13459.73828125,12886.228515625
BP_BerryBush518_359,184512.640625,11182.7001953125,12928.19140625
BP_BerryBush519_360,183967.921875,8624.572265625,12735.1533203125
BP_BerryBush51_5316,-26634.0,-43805.0,17230.0
BP_BerryBush520_361,180238.796875,3072.30029296875,12285.3671875
BP_BerryBush521_362,183614.5625,3337.105224609375,12127.458984375
BP_BerryBush522_363,187213.1875,5076.27197265625,12210.634765625
BP_BerryBush523_364,190779.765625,3187.2890625,10878.5673828125
BP_BerryBush524_365,194204.40625,-827.1958618164062,10398.7724609375
BP_BerryBush525_366,194436.015625,2599.325439453125,10314.451171875
BP_BerryBush526_367,195783.5,3240.9228515625,10363.263671875
BP_BerryBush527_368,191870.53125,636.8483276367188,10737.7490234375
BP_BerryBush528_369,189727.96875,-2115.88232421875,10922.66796875
BP_BerryBush529_370,188520.328125,-5206.71240234375,10830.638671875
BP_BerryBush52_5509,-19352.0,-33400.0,16895.0
BP_BerryBush530_371,188244.984375,-8652.6162109375,10444.369140625
BP_BerryBush531,-57155.4609375,-125441.1640625,6838.1171875
BP_BerryBush532_372,185956.90625,-9017.197265625,10438.7734375
BP_BerryBush533_373,189472.921875,-11876.076171875,9432.3515625
BP_BerryBush534_374,193511.828125,-11368.02734375,9430.3994140625
BP_BerryBush535_375,191020.53125,-18019.720703125,9440.23828125
BP_BerryBush536_376,193022.140625,-19763.08984375,9510.0390625
BP_BerryBush537_377,193966.6875,-18135.1640625,9424.05859375
BP_BerryBush538_378,196880.625,-22444.943359375,9385.8662109375
BP_BerryBush539_379,197855.734375,-25605.529296875,9384.8408203125
BP_BerryBush53_5652,-14515.0,-47167.0,15784.0
BP_BerryBush540_380,196115.203125,-28228.435546875,9506.1826171875
BP_BerryBush541_381,197545.265625,-31163.923828125,9533.4140625
BP_BerryBush542_382,203814.453125,-31528.61328125,10042.681640625
BP_BerryBush543_383,201731.796875,-30989.951171875,9848.689453125
BP_BerryBush544,24946.384765625,-104959.6171875,13963.833984375
BP_BerryBush545_384,206416.625,-34113.4296875,10062.822265625
BP_BerryBush546_385,211647.640625,-36509.34765625,10060.462890625
BP_BerryBush547,207654.234375,-37557.63671875,10024.048828125
BP_BerryBush548,204165.96875,-39243.91796875,11016.478515625
BP_BerryBush549_386,213139.625,-42175.99609375,10215.380859375
BP_BerryBush54_5871,-16807.0,-51122.0,15709.14453125
BP_BerryBush550_387,218951.421875,-39108.6953125,10216.5146484375
BP_BerryBush551_388,213603.0,-34422.30859375,10117.1650390625
BP_BerryBush552_389,211145.75,-31385.396484375,10414.0244140625
BP_BerryBush553_390,197715.546875,-31987.88671875,10903.86328125
BP_BerryBush554_391,194295.4375,-30734.29296875,11358.5458984375
BP_BerryBush555_392,191879.921875,-31734.037109375,11370.5830078125
BP_BerryBush556_393,192263.140625,-27073.666015625,9914.900390625
BP_BerryBush557_394,193408.5,-27752.40234375,9873.2646484375
BP_BerryBush558_395,200215.6875,-29091.802734375,9501.2578125
BP_BerryBush559_396,200067.75,-37426.7265625,10257.8681640625
BP_BerryBush55_6026,-29780.0,-57507.0,15618.0
BP_BerryBush560_397,200079.671875,-31578.033203125,9688.28515625
BP_BerryBush561_398,204770.078125,-26921.494140625,10746.099609375
BP_BerryBush562_7286,-33365.0,296580.0,-2530.0
BP_BerryBush563_399,209040.390625,-29061.908203125,11121.822265625
BP_BerryBush564_400,214042.328125,-33294.84765625,10111.537109375
BP_BerryBush565_401,217826.828125,-35683.5078125,10215.4912109375
BP_BerryBush566_402,224495.578125,-36965.296875,10211.7978515625
BP_BerryBush567_403,227793.796875,-37670.328125,10211.7978515625
BP_BerryBush568_404,227139.796875,-39958.3671875,10213.7177734375
BP_BerryBush569_405,232717.109375,-37537.05859375,10212.265625
BP_BerryBush56_6123,-40420.0,-50375.0,16871.0
BP_BerryBush570_406,237086.953125,-32723.470703125,8995.49609375
BP_BerryBush571_407,227906.484375,-31758.52734375,10975.4482421875
BP_BerryBush572_408,226247.796875,-33112.62890625,10943.0947265625
BP_BerryBush573_409,217386.90625,-21934.228515625,10376.9951171875
BP_BerryBush574_410,215537.234375,-20330.068359375,9147.892578125
BP_BerryBush575_411,215155.90625,-17156.369140625,9130.576171875
BP_BerryBush576_412,215655.78125,-13020.501953125,7576.63330078125
BP_BerryBush577_413,216801.71875,-15766.8330078125,7532.89697265625
BP_BerryBush578_414,200831.078125,-616.0545043945312,10297.638671875
BP_BerryBush579_415,203341.671875,888.7368774414062,11048.126953125
BP_BerryBush57_6264,-75305.0,-52909.0,16035.41015625
BP_BerryBush580_416,227802.390625,-16098.306640625,8859.4423828125
BP_BerryBush581_417,226870.4375,-13742.1748046875,8709.7451171875
BP_BerryBush582_418,233865.375,-9674.255859375,8899.6083984375
BP_BerryBush583_419,239099.671875,-10631.5791015625,8768.6396484375
BP_BerryBush584_420,243308.890625,-13114.359375,9038.4873046875
BP_BerryBush585_421,240457.671875,-17502.98046875,8801.73046875
BP_BerryBush586,246103.625,-15697.0615234375,8900.609375
BP_BerryBush587_422,246501.734375,-24942.15234375,8808.75
BP_BerryBush588_423,191739.96875,-24670.3984375,10131.095703125
BP_BerryBush589_52,48658.0078125,-42593.8125,13220.1845703125
BP_BerryBush58_6347,-61140.0,-48585.0,17689.0
BP_BerryBush590_53,54593.921875,-34740.7890625,13532.166015625
BP_BerryBush591_54,54783.55078125,-36373.41015625,13580.9140625
BP_BerryBush592_55,53215.0625,-11470.7099609375,13555.3671875
BP_BerryBush593_56,39893.44140625,-8658.6982421875,13364.6962890625
BP_BerryBush594_57,44659.09375,3176.47216796875,13317.294921875
BP_BerryBush595_58,47284.14453125,8669.458984375,13429.08984375
BP_BerryBush596_59,53147.00390625,9269.7900390625,13316.8232421875
BP_BerryBush597_424,197749.46875,-16762.37109375,9412.119140625
BP_BerryBush598_60,58090.09375,11562.68359375,13500.2841796875
BP_BerryBush599_61,61805.71875,-1756.892578125,13253.568359375
BP_BerryBush59_6480,-81053.0,-49193.0,16152.0
BP_BerryBush5_1314,-154755.0,52996.0,10582.0
BP_BerryBush600_62,70922.9453125,-4218.1640625,13253.40625
BP_BerryBush601_63,72564.4296875,-23872.7578125,14308.08984375
BP_BerryBush602_64,80512.359375,-18310.560546875,13624.6806640625
BP_BerryBush603_65,84506.7265625,-19232.69140625,13526.0166015625
BP_BerryBush604_66,82739.859375,-21095.62890625,13534.2666015625
BP_BerryBush605_67,83654.1640625,-15761.7333984375,13595.359375
BP_BerryBush606_68,90184.4765625,-11514.4189453125,13193.6044921875
BP_BerryBush607_69,86381.3984375,-9312.7236328125,13623.5126953125
BP_BerryBush608_70,87832.109375,-7968.0810546875,13242.72265625
BP_BerryBush609_71,89059.8828125,-4846.126953125,13485.5810546875
BP_BerryBush60_6591,-93023.0,-19831.0,17047.0
BP_BerryBush610_72,76361.6171875,-5853.31689453125,13329.572265625
BP_BerryBush611_73,74499.578125,1867.907958984375,13557.17578125
BP_BerryBush612_74,84652.2109375,3276.549072265625,13642.5888671875
BP_BerryBush613_75,73830.5703125,3820.835205078125,13615.7470703125
BP_BerryBush614_76,73080.6796875,-11457.416015625,13599.330078125
BP_BerryBush615_77,73780.0234375,-19815.076171875,13812.927734375
BP_BerryBush616_78,94206.265625,-8776.423828125,16219.0869140625
BP_BerryBush617_79,98766.78125,1063.5164794921875,16051.6494140625
BP_BerryBush618_80,96979.6015625,-16115.1845703125,15984.5126953125
BP_BerryBush619_81,79502.7265625,385.3398132324219,13599.48046875
BP_BerryBush61_2,-85840.0,-105060.0,2420.0
BP_BerryBush62,-89210.0,-102950.0,1687.9544677734375
BP_BerryBush620_82,63236.34765625,-45429.70703125,12762.259765625
BP_BerryBush621_83,60938.8984375,-49714.33203125,12454.603515625
BP_BerryBush622_84,64458.33984375,-42602.2265625,14256.6298828125
BP_BerryBush623_85,31833.96484375,-43160.53125,13259.953125
BP_BerryBush624_86,57161.8203125,-48011.46875,13444.5771484375
BP_BerryBush625_87,56375.7578125,-46338.44921875,13603.80078125
BP_BerryBush626_88,53091.6953125,-42573.02734375,13608.2451171875
BP_BerryBush627_89,55854.08203125,-43136.94140625,13436.4599609375
BP_BerryBush628_90,47107.24609375,-50836.35546875,12031.310546875
BP_BerryBush629_91,51861.91796875,-51628.1640625,11009.4931640625
BP_BerryBush630_92,43670.46484375,-49984.9453125,12620.095703125
BP_BerryBush631_93,51263.9140625,-49912.02734375,12376.4169921875
BP_BerryBush632_94,54544.28125,-45802.359375,13576.1923828125
BP_BerryBush633_95,53539.578125,-46557.25,16225.47265625
BP_BerryBush634_96,51575.4375,-48575.125,16208.05078125
BP_BerryBush635_97,51242.90234375,-49449.78515625,16171.6669921875
BP_BerryBush636_98,9010.2119140625,-67555.890625,17947.87890625
BP_BerryBush637_99,5546.6005859375,-65020.91796875,14921.806640625
BP_BerryBush638_100,82088.09375,-29088.73046875,14007.99609375
BP_BerryBush639_101,81894.7109375,-31782.73046875,14140.119140625
BP_BerryBush63_6,-90600.0,-98240.0,900.0
BP_BerryBush640_102,82835.390625,-32768.46875,14270.279296875
BP_BerryBush641_103,81173.28125,-25456.662109375,13625.791015625
BP_BerryBush642_104,92596.625,-24933.66015625,13912.341796875
BP_BerryBush643_105,94406.265625,-23807.59765625,13560.8623046875
BP_BerryBush644_106,94928.765625,-21005.876953125,14390.13671875
BP_BerryBush645_107,97261.546875,-19847.2734375,14513.0361328125
BP_BerryBush646_108,99758.8984375,-12588.6142578125,15745.1591796875
BP_BerryBush647_109,95896.09375,-14910.513671875,15969.5556640625
BP_BerryBush648_110,95530.8515625,-18441.84375,15440.248046875
BP_BerryBush649_111,100345.0703125,-1850.4677734375,16584.3671875
BP_BerryBush64_9,-94340.0,-102270.0,160.0
BP_BerryBush650_112,100250.5703125,-6396.13671875,15553.9892578125
BP_BerryBush651_113,95565.6875,-4608.44091796875,16433.154296875
BP_BerryBush652_114,92417.0,7586.54296875,16096.8955078125
BP_BerryBush653_425,206749.5,-8773.04296875,9226.412109375
BP_BerryBush654_426,210009.46875,-9876.3818359375,7546.671875
BP_BerryBush655_427,215779.546875,-10239.3818359375,7014.7578125
BP_BerryBush656_428,218730.0,-14470.4501953125,5167.20947265625
BP_BerryBush657,27432.1015625,-107203.890625,12635.2470703125
BP_BerryBush658_429,220200.125,-16597.58984375,5229.80615234375
BP_BerryBush659_430,212546.796875,-21769.66796875,10792.251953125
BP_BerryBush65_12,-85190.0,-104150.0,2540.0
BP_BerryBush660_431,204798.953125,-23321.849609375,10736.4189453125
BP_BerryBush661_432,200816.9375,-19836.03515625,9419.416015625
BP_BerryBush662_433,204751.953125,-14767.58984375,9262.201171875
BP_BerryBush663_434,208448.203125,-11919.2626953125,8331.96875
BP_BerryBush664_435,209089.609375,-14212.76171875,8336.2861328125
BP_BerryBush665_436,205933.0625,-15723.146484375,8369.2392578125
BP_BerryBush666_437,204716.875,-17247.54296875,7305.52197265625
BP_BerryBush667_438,206588.03125,-17813.025390625,7543.21826171875
BP_BerryBush668_439,202465.71875,-21287.95703125,7294.37109375
BP_BerryBush669_440,204699.859375,-19855.005859375,7295.712890625
BP_BerryBush66_15,-82820.0,-109720.0,2670.0
BP_BerryBush670_441,248675.6875,-36172.87890625,10301.3330078125
BP_BerryBush671_442,224017.734375,-46190.703125,10470.623046875
BP_BerryBush672_443,221538.34375,-47019.0703125,11195.533203125
BP_BerryBush673_444,221767.5,-53140.8359375,11275.638671875
BP_BerryBush674_445,227915.234375,-49406.64453125,11222.412109375
BP_BerryBush675_446,225368.9375,-52021.328125,11252.8134765625
BP_BerryBush676_447,217636.34375,-52073.45703125,11251.2783203125
BP_BerryBush677_448,212461.328125,-25692.83203125,10740.912109375
BP_BerryBush678_449,214791.96875,-18580.9609375,10430.0546875
BP_BerryBush679_450,220432.03125,-22402.90625,8660.27734375
BP_BerryBush67_18,-83100.0,-112850.0,1990.0
BP_BerryBush680_451,199167.21875,3398.51123046875,12777.2919921875
BP_BerryBush681_452,224861.234375,-15532.95703125,8212.3193359375
BP_BerryBush682_453,230601.65625,-17999.908203125,8909.9287109375
BP_BerryBush683_454,120827.625,-580.058837890625,13586.580078125
BP_BerryBush684_455,79380.1875,61552.1640625,11639.5869140625
BP_BerryBush685_456,80878.0,59595.3046875,11516.5712890625
BP_BerryBush686_457,80651.40625,61537.51171875,11455.7548828125
BP_BerryBush687_458,82587.953125,57501.421875,11405.091796875
BP_BerryBush688_459,72185.4921875,57512.5703125,10282.22265625
BP_BerryBush689_460,72645.4453125,53155.33984375,10247.22265625
BP_BerryBush68_21,-84960.0,-117830.0,160.0
BP_BerryBush690_461,73903.3671875,48992.390625,11444.578125
BP_BerryBush691_462,72297.5703125,51596.796875,12568.830078125
BP_BerryBush692_463,73201.4140625,58760.34375,10579.9130859375
BP_BerryBush693_464,79539.4375,40965.3984375,12654.33203125
BP_BerryBush694_465,86255.8671875,46139.01171875,11797.806640625
BP_BerryBush695_466,83505.234375,49967.46875,10849.6025390625
BP_BerryBush696_467,81236.0625,57676.078125,9700.1962890625
BP_BerryBush697_468,57326.046875,20743.734375,13703.16015625
BP_BerryBush698_469,60194.96875,21974.412109375,13605.6904296875
BP_BerryBush699_470,66484.8984375,26692.29296875,14203.93359375
BP_BerryBush69_24,-94520.0,-116200.0,-1280.0
BP_BerryBush6_1413,-170624.0,56425.0,12107.0
BP_BerryBush700_471,66759.3515625,28866.158203125,13632.53125
BP_BerryBush701_472,66964.71875,34296.91015625,13671.2646484375
BP_BerryBush702_473,68784.4140625,36740.5859375,13506.3994140625
BP_BerryBush703_474,73100.84375,38460.12890625,13598.6005859375
BP_BerryBush704_475,71970.0625,40202.921875,13601.2470703125
BP_BerryBush705_476,65846.1953125,36335.1953125,13181.212890625
BP_BerryBush706_477,63878.23828125,38891.72265625,12619.0361328125
BP_BerryBush707_478,65460.09765625,34501.13671875,13726.2685546875
BP_BerryBush708_479,67522.4609375,33639.92578125,13609.1044921875
BP_BerryBush709_480,53654.75,26942.453125,15523.158203125
BP_BerryBush70_27,-92090.0,-111790.0,-1640.0
BP_BerryBush710_481,52082.58203125,16111.451171875,13973.8876953125
BP_BerryBush711_482,56430.796875,15274.55078125,14007.08984375
BP_BerryBush712_483,58186.58203125,15134.7666015625,13990.3876953125
BP_BerryBush713_484,58039.11328125,17786.783203125,13789.98046875
BP_BerryBush714_485,59498.625,20180.521484375,13516.587890625
BP_BerryBush715_486,59244.46875,24345.162109375,14428.5048828125
BP_BerryBush716_487,56585.5703125,23194.990234375,14320.751953125
BP_BerryBush717_488,58062.4609375,26552.033203125,15287.4970703125
BP_BerryBush718_489,54640.97265625,15020.357421875,14031.810546875
BP_BerryBush719_490,64282.6328125,11484.7119140625,13555.7802734375
BP_BerryBush71_30,-92340.0,-120160.0,-1640.0
BP_BerryBush720_491,72321.421875,18061.595703125,13788.8837890625
BP_BerryBush721_492,74199.8203125,12302.2060546875,13636.419921875
BP_BerryBush722_493,79186.5625,12790.7890625,13637.1845703125
BP_BerryBush723_494,76790.09375,8968.96484375,13642.4892578125
BP_BerryBush724_495,78601.5,4946.1865234375,13633.7060546875
BP_BerryBush725_496,77610.0,1370.5186767578125,13583.4873046875
BP_BerryBush726_497,79826.1484375,10431.2841796875,14114.416015625
BP_BerryBush727,-38385.7890625,-130362.46875,9345.1865234375
BP_BerryBush728_498,83115.40625,11005.4169921875,14171.87109375
BP_BerryBush729_499,84823.7109375,14251.8505859375,14173.0458984375
BP_BerryBush72_33,-101230.0,-116960.0,-1450.0
BP_BerryBush730_500,88312.0703125,13756.63671875,14218.271484375
BP_BerryBush731_501,91021.15625,12174.5087890625,14145.33203125
BP_BerryBush732_502,94855.171875,15034.8955078125,13828.853515625
BP_BerryBush733_503,56314.62109375,34061.09375,15037.701171875
BP_BerryBush734_504,55164.2890625,35463.734375,14996.8720703125
BP_BerryBush735_505,59814.24609375,38318.5078125,15505.3095703125
BP_BerryBush736_506,59616.6171875,34720.62890625,15717.638671875
BP_BerryBush737_507,60918.8671875,34571.88671875,15728.3330078125
BP_BerryBush738,84041.2421875,62158.39453125,10973.0732421875
BP_BerryBush739,87007.546875,63521.359375,10689.1611328125
BP_BerryBush73_36,-97580.0,-120680.0,-1540.0
BP_BerryBush740_838,-80002.7421875,216634.296875,1234.443603515625
BP_BerryBush741,87695.0703125,66126.9921875,10807.3974609375
BP_BerryBush742_8062,-30485.0,290645.0,-2495.0
BP_BerryBush743_913,-75000.0,215850.0,-190.0
BP_BerryBush744,94219.0625,70621.5625,10635.375
BP_BerryBush745_992,-63240.0,225320.0,-2690.0
BP_BerryBush746_1128,-76700.0,210840.0,550.0
BP_BerryBush747,92383.21875,75117.9453125,10389.0166015625
BP_BerryBush748_8944,-29870.0,291390.0,-2470.0
BP_BerryBush749,92873.90625,72013.6796875,10436.1337890625
BP_BerryBush74_39,-97320.0,-126540.0,-1680.0
BP_BerryBush750_508,58670.34765625,29582.4921875,15773.158203125
BP_BerryBush751_509,57223.6875,30613.74609375,16105.4501953125
BP_BerryBush752_510,56058.30078125,29048.974609375,15678.6103515625
BP_BerryBush753_511,59487.3203125,28601.228515625,15739.546875
BP_BerryBush754_512,55507.0234375,25123.10546875,15008.833984375
BP_BerryBush755_513,56427.47265625,33029.9453125,15306.158203125
BP_BerryBush756_514,63331.5546875,23327.94921875,13664.919921875
BP_BerryBush757_515,59502.52734375,25117.353515625,14674.6484375
BP_BerryBush758_516,56327.015625,23387.001953125,14400.384765625
BP_BerryBush759_517,54746.0390625,25150.765625,15180.6611328125
BP_BerryBush75_42,-92450.0,-127100.0,-1500.0
BP_BerryBush760_518,56676.421875,27624.912109375,15527.9580078125
BP_BerryBush761_519,61920.76171875,21800.505859375,13789.6494140625
BP_BerryBush762_520,58931.35546875,33273.34375,16701.431640625
BP_BerryBush763_521,58255.2890625,31468.626953125,16483.673828125
BP_BerryBush764_522,85064.515625,18400.712890625,14188.0654296875
BP_BerryBush765_523,89966.9453125,16023.1494140625,14219.4951171875
BP_BerryBush766_524,103251.578125,14670.7080078125,12868.75
BP_BerryBush767_525,107174.8671875,14628.8076171875,13206.9765625
BP_BerryBush768_1211,-56160.0,198030.0,-2899.947509765625
BP_BerryBush769_526,103875.09375,17241.333984375,13295.2841796875
BP_BerryBush76_45,-109550.0,-122170.0,-1370.0
BP_BerryBush770_527,106171.9140625,7944.73486328125,12566.7646484375
BP_BerryBush771_528,81119.5390625,25708.94140625,14367.3955078125
BP_BerryBush772_529,78868.3203125,24302.6171875,13793.0068359375
BP_BerryBush773,82326.3046875,32544.23046875,11757.529296875
BP_BerryBush774_530,68302.6875,37659.7578125,11579.4560546875
BP_BerryBush775_531,71917.921875,41070.45703125,12106.6708984375
BP_BerryBush776_532,72218.3046875,32166.060546875,13669.4619140625
BP_BerryBush777_533,70015.5078125,36408.84765625,13552.1767578125
BP_BerryBush778_534,76416.8125,35847.61328125,11575.6005859375
BP_BerryBush779_535,70452.7578125,58527.50390625,15693.8232421875
BP_BerryBush77_48,-101710.0,-133520.0,-1660.0
BP_BerryBush780_536,76991.59375,62500.609375,10733.185546875
BP_BerryBush781_537,88934.9609375,74302.109375,10542.3427734375
BP_BerryBush782_538,89157.6953125,78650.2109375,10590.39453125
BP_BerryBush783_539,88368.5078125,81526.9765625,10528.283203125
BP_BerryBush784_540,87814.6875,84221.484375,10496.2216796875
BP_BerryBush785_1408,-56850.0,251530.0,-3890.0
BP_BerryBush786_115,89139.7890625,4151.01611328125,16442.4140625
BP_BerryBush787_116,92044.953125,-4227.87451171875,14303.037109375
BP_BerryBush788_117,89708.046875,-1309.420166015625,15285.5107421875
BP_BerryBush789_1533,-54910.0,252260.0,-3900.0
BP_BerryBush78_51,-104400.0,-133340.0,-1550.0
BP_BerryBush790,93998.9765625,66456.65625,10031.63671875
BP_BerryBush791,91021.9296875,66094.2578125,10482.5673828125
BP_BerryBush792,91303.4375,59396.18359375,10796.66015625
BP_BerryBush793_541,85488.2109375,86853.4140625,10607.7470703125
BP_BerryBush794_542,85949.1875,89679.8671875,10545.2646484375
BP_BerryBush795,92931.2109375,62588.859375,10421.203125
BP_BerryBush796_9546,-13355.0,292290.0,-2660.0
BP_BerryBush797_1624,-53460.0,255020.0,-3960.0
BP_BerryBush798,98097.2109375,65758.640625,9819.0498046875
BP_BerryBush799_1751,-57210.0,256110.0,-3880.0
BP_BerryBush79_54,-88330.0,-127110.0,-1570.0
BP_BerryBush7_1524,-156136.0,77410.0,11628.0
BP_BerryBush800_543,84788.359375,91797.7578125,10689.5537109375
BP_BerryBush801_544,84422.3203125,94658.765625,10331.7314453125
BP_BerryBush802_1832,-38220.0,240830.0,-2550.0
BP_BerryBush803,99269.765625,70899.78125,9749.5224609375
BP_BerryBush804,98482.875,75517.96875,10410.9921875
BP_BerryBush805,102984.28125,76932.25,10533.037109375
BP_BerryBush806,104325.0859375,82627.1171875,10177.9677734375
BP_BerryBush807,103465.453125,85022.9140625,10287.5439453125
BP_BerryBush808_10440,-17875.0,282055.0,-2380.0
BP_BerryBush809_1923,-36830.0,266750.0,-3520.0
BP_BerryBush80_57,-85380.0,-141450.0,-1600.0
